BLOCK,TREATMENT,SPECIES,1999_06,1999_09,2000_02,2000_06,2001_01,2001_06,2002_02,2002_06,2003_02,2003_06,2004_02,2004_06,2005_02,2005_06,2006_03,2006_06,2007_02,2007_06,2008_02,2008_06,2009_02,2009_06,2010_01,2010_06,2011_06,2012_06,2013_06,2014_06,2015_06,2016_06,2017_06,2018_06,2019_06,2020_06
NORTH,MWC,Pelargonium_alchemilloides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
SOUTH,MWC,Pelargonium_alchemilloides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CENTRAL,O,Pelargonium_alchemilloides,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NORTH,O,Pelargonium_alchemilloides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH,O,Pelargonium_alchemilloides,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,4,2
CENTRAL,W,Pelargonium_alchemilloides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NORTH,W,Pelargonium_alchemilloides,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH,W,Pelargonium_alchemilloides,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0
CENTRAL,WC,Pelargonium_alchemilloides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NORTH,WC,Pelargonium_alchemilloides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH,WC,Pelargonium_alchemilloides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CENTRAL,C,Pennisetum_mezianum,86,86,83,109,80,63,69,82,47,47,95,83,74,79,20,30,10,40,45,45,10,20,50,20,15,5,35,30,75,40,25,40,10,25
NORTH,C,Pennisetum_mezianum,171,171,178,169,152,152,175,140,148,148,168,171,161,150,65,30,110,125,60,105,110,90,0,65,75,80,30,90,105,65,50,25,55,45
SOUTH,C,Pennisetum_mezianum,85,85,100,105,107,72,127,120,95,95,85,59,37,71,65,105,35,30,40,10,40,35,0,15,0,45,55,5,95,15,0,60,10,25
CENTRAL,MW,Pennisetum_mezianum,168,168,120,102,119,82,151,140,110,110,128,135,130,106,90,170,160,230,225,155,125,115,15,130,55,90,60,100,85,105,20,95,35,85
NORTH,MW,Pennisetum_mezianum,178,178,192,201,166,284,218,150,219,219,255,280,207,222,165,100,140,220,140,115,95,60,85,70,50,65,60,95,40,85,95,110,50,125
SOUTH,MW,Pennisetum_mezianum,85,85,82,79,136,75,106,82,79,79,108,104,79,102,85,80,45,140,90,70,30,75,35,50,30,235,70,50,90,110,35,50,15,25
CENTRAL,MWC,Pennisetum_mezianum,98,98,132,114,129,138,143,100,95,95,92,122,90,88,40,50,40,50,90,50,10,40,95,125,5,40,5,105,95,70,35,85,70,95
NORTH,MWC,Pennisetum_mezianum,250,250,170,183,218,211,245,178,204,204,262,285,244,242,195,195,255,115,70,95,130,50,40,85,150,120,165,110,135,185,110,85,35,95
SOUTH,MWC,Pennisetum_mezianum,90,90,94,112,109,118,90,74,75,75,72,124,55,84,55,70,85,105,55,30,40,80,60,50,75,60,95,50,200,125,35,70,65,130
CENTRAL,O,Pennisetum_mezianum,73,73,132,120,158,112,138,107,97,97,103,120,95,115,110,140,110,140,170,95,20,35,180,75,55,50,15,65,135,70,10,30,25,35
NORTH,O,Pennisetum_mezianum,203,203,209,196,220,217,137,168,204,204,166,186,191,175,315,270,320,210,165,155,130,80,110,115,40,90,60,40,100,125,180,40,70,115
SOUTH,O,Pennisetum_mezianum,114,114,145,117,227,110,135,103,128,128,88,140,97,119,85,85,125,80,105,80,75,50,50,95,50,20,100,110,55,45,5,5,20,75
CENTRAL,W,Pennisetum_mezianum,114,114,131,165,143,109,108,137,132,132,149,130,109,159,140,130,205,145,135,85,100,60,90,100,70,70,60,20,90,25,20,55,55,40
NORTH,W,Pennisetum_mezianum,107,107,143,164,148,172,167,151,137,137,172,131,118,160,160,95,115,190,210,85,110,50,60,45,65,50,40,25,95,75,25,45,70,80
SOUTH,W,Pennisetum_mezianum,85,85,102,107,163,142,140,141,91,91,92,129,130,105,170,175,140,240,168,85,120,135,60,30,70,70,95,25,40,90,60,50,50,105
CENTRAL,WC,Pennisetum_mezianum,82,82,117,119,105,84,101,127,108,108,144,110,101,99,40,85,120,110,115,90,60,45,95,15,35,45,35,10,5,15,10,45,25,15
NORTH,WC,Pennisetum_mezianum,139,139,171,155,97,123,216,155,126,126,153,156,122,124,130,155,150,120,65,30,30,0,105,35,60,85,20,35,25,90,30,75,30,40
SOUTH,WC,Pennisetum_mezianum,62,62,85,67,104,94,136,70,131,131,79,92,96,87,105,65,135,100,30,60,40,55,15,60,10,40,35,60,110,65,10,85,20,105
CENTRAL,C,Pennisetum_stramineum,115,115,53,221,309,268,292,344,383,383,446,415,387,423,315,355,480,420,335,305,345,240,335,245,195,165,160,150,170,210,120,170,80,295
NORTH,C,Pennisetum_stramineum,203,203,127,221,282,282,240,216,195,195,290,316,276,350,415,380,350,325,370,285,295,325,255,200,225,175,150,265,190,220,205,110,215,285
SOUTH,C,Pennisetum_stramineum,148,148,124,163,225,228,237,272,268,268,387,415,384,467,400,540,515,355,335,285,280,265,285,170,85,165,205,230,195,260,205,175,160,285
CENTRAL,MW,Pennisetum_stramineum,138,138,60,140,217,188,253,289,301,301,320,298,295,339,240,300,350,290,375,250,210,215,320,250,135,140,240,215,205,215,140,45,135,245
NORTH,MW,Pennisetum_stramineum,138,138,77,146,203,189,179,163,202,202,250,228,221,259,290,325,380,350,175,255,210,275,300,115,40,105,150,230,155,215,190,125,85,200
SOUTH,MW,Pennisetum_stramineum,134,134,136,122,269,221,217,234,222,222,361,395,364,405,420,305,415,485,245,320,230,190,200,185,210,155,245,255,215,220,195,225,160,185
CENTRAL,MWC,Pennisetum_stramineum,76,76,90,101,84,122,195,235,233,233,310,314,250,307,240,240,355,275,205,175,100,70,60,160,110,180,65,170,95,150,85,155,105,220
NORTH,MWC,Pennisetum_stramineum,110,110,130,140,171,191,211,238,284,284,369,320,295,288,315,320,350,335,345,345,280,230,205,225,240,205,120,335,180,405,125,190,165,175
SOUTH,MWC,Pennisetum_stramineum,71,71,42,93,131,97,139,127,150,150,201,195,176,175,135,155,75,75,50,115,90,50,50,100,100,220,35,45,35,55,45,30,105,65
CENTRAL,O,Pennisetum_stramineum,179,179,167,216,424,359,374,418,421,421,467,471,494,500,315,350,400,380,345,360,410,325,260,245,230,240,255,205,240,310,275,230,190,280
NORTH,O,Pennisetum_stramineum,192,192,240,305,363,363,281,234,284,284,314,274,343,325,220,330,355,330,315,345,320,295,310,295,235,150,150,215,230,260,330,250,285,255
SOUTH,O,Pennisetum_stramineum,98,98,131,178,293,220,177,190,221,221,277,272,288,299,190,320,295,260,310,245,180,80,95,250,130,255,260,160,255,350,275,240,245,305
CENTRAL,W,Pennisetum_stramineum,186,186,134,198,315,358,282,343,424,424,419,495,399,475,565,555,490,580,585,425,180,310,180,175,210,305,240,250,285,330,110,180,190,335
NORTH,W,Pennisetum_stramineum,173,173,32,142,229,212,270,206,254,254,314,333,313,356,325,415,550,365,355,375,355,260,265,185,205,165,180,235,290,280,235,210,270,215
SOUTH,W,Pennisetum_stramineum,109,109,119,150,296,171,186,207,227,227,280,269,304,377,395,285,235,415,440,405,330,185,135,250,235,135,220,255,85,50,135,100,115,225
CENTRAL,WC,Pennisetum_stramineum,174,174,76,195,257,269,332,370,442,442,554,515,448,495,385,355,500,560,335,295,170,235,240,100,180,175,155,120,140,120,55,245,280,195
NORTH,WC,Pennisetum_stramineum,150,150,54,172,213,260,194,269,260,260,332,347,268,358,240,210,255,345,220,150,255,115,195,160,115,180,230,180,150,135,70,220,75,235
SOUTH,WC,Pennisetum_stramineum,95,95,65,96,104,106,213,209,236,236,251,256,243,299,165,300,285,245,185,155,130,35,115,5,95,25,125,85,120,55,65,115,60,145
CENTRAL,C,Pentanisia_ouranogyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NORTH,C,Pentanisia_ouranogyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH,C,Pentanisia_ouranogyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CENTRAL,MW,Pentanisia_ouranogyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NORTH,MW,Pentanisia_ouranogyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH,MW,Pentanisia_ouranogyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CENTRAL,MWC,Pentanisia_ouranogyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NORTH,MWC,Pentanisia_ouranogyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,2
SOUTH,MWC,Pentanisia_ouranogyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CENTRAL,O,Pentanisia_ouranogyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NORTH,O,Pentanisia_ouranogyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH,O,Pentanisia_ouranogyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CENTRAL,W,Pentanisia_ouranogyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NORTH,W,Pentanisia_ouranogyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH,W,Pentanisia_ouranogyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CENTRAL,WC,Pentanisia_ouranogyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NORTH,WC,Pentanisia_ouranogyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH,WC,Pentanisia_ouranogyne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CENTRAL,C,Phyllanthus_maderaspatensis,0,0,0,0,0,0,2,2,1,1,0,0,0,2,0,0,0,0,0,2,0,2,2,0,0,0,0,2,4,4,0,2,2,4
NORTH,C,Phyllanthus_maderaspatensis,0,0,1,0,0,1,4,5,2,2,2,0,0,0,0,0,0,2,2,0,0,0,6,2,2,0,0,2,0,2,0,0,2,0
SOUTH,C,Phyllanthus_maderaspatensis,0,0,0,0,0,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,4
CENTRAL,MW,Phyllanthus_maderaspatensis,4,4,0,0,1,0,1,4,0,0,1,0,1,2,0,0,0,2,0,2,0,0,4,0,0,2,0,2,4,2,0,0,0,0
NORTH,MW,Phyllanthus_maderaspatensis,0,0,0,0,0,0,1,5,1,1,3,0,0,3,0,0,0,4,0,0,0,2,2,2,2,0,0,0,0,2,0,2,0,2
SOUTH,MW,Phyllanthus_maderaspatensis,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,6,2,0,0,2,0
CENTRAL,MWC,Phyllanthus_maderaspatensis,1,1,0,0,0,1,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,2,8,2,2,0,2,0,2,0,2,0,0,4
NORTH,MWC,Phyllanthus_maderaspatensis,3,3,0,0,0,0,0,1,1,1,2,0,0,1,2,0,0,0,2,4,2,0,2,0,2,0,0,2,0,6,0,0,0,6
SOUTH,MWC,Phyllanthus_maderaspatensis,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0
CENTRAL,O,Phyllanthus_maderaspatensis,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0
NORTH,O,Phyllanthus_maderaspatensis,1,1,0,0,0,0,1,5,1,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,2,0,0
SOUTH,O,Phyllanthus_maderaspatensis,1,1,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0
CENTRAL,W,Phyllanthus_maderaspatensis,0,0,0,0,0,1,1,4,0,0,3,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,2,4,0,2,0,0,2
NORTH,W,Phyllanthus_maderaspatensis,0,0,0,1,0,1,7,4,4,4,0,0,0,3,4,0,0,0,2,0,2,0,8,4,2,0,0,0,2,0,0,0,0,0
SOUTH,W,Phyllanthus_maderaspatensis,0,0,1,0,0,0,1,2,0,0,0,0,0,1,2,0,0,6,2,0,2,0,0,0,4,2,0,2,0,0,2,2,0,12
CENTRAL,WC,Phyllanthus_maderaspatensis,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,4,0,0,12,0,0,0,0,2,2,2,0,0,0,2
NORTH,WC,Phyllanthus_maderaspatensis,2,2,2,0,0,0,1,5,0,0,3,1,7,1,0,0,2,2,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0
SOUTH,WC,Phyllanthus_maderaspatensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,4,2,0,2,0,0
CENTRAL,C,Plectranthus_spp,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,10
NORTH,C,Plectranthus_spp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH,C,Plectranthus_spp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
CENTRAL,MW,Plectranthus_spp,2,2,0,0,0,0,0,3,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,10,16,4,0,6,4,2,0,2
NORTH,MW,Plectranthus_spp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH,MW,Plectranthus_spp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
CENTRAL,MWC,Plectranthus_spp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,6,0,2
NORTH,MWC,Plectranthus_spp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH,MWC,Plectranthus_spp,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CENTRAL,O,Plectranthus_spp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,4
NORTH,O,Plectranthus_spp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH,O,Plectranthus_spp,0,0,0,0,0,5,5,4,4,4,2,4,0,0,0,0,8,2,2,0,0,0,0,0,4,2,0,10,0,0,2,12,0,12
CENTRAL,W,Plectranthus_spp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
NORTH,W,Plectranthus_spp,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
SOUTH,W,Plectranthus_spp,0,0,0,0,0,0,3,0,0,0,1,0,0,2,0,4,4,8,2,0,0,0,0,0,0,2,2,0,4,0,0,0,0,4
CENTRAL,WC,Plectranthus_spp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,6
NORTH,WC,Plectranthus_spp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH,WC,Plectranthus_spp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CENTRAL,C,Pollichia_campestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NORTH,C,Pollichia_campestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH,C,Pollichia_campestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CENTRAL,MW,Pollichia_campestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
NORTH,MW,Pollichia_campestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH,MW,Pollichia_campestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CENTRAL,MWC,Pollichia_campestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NORTH,MWC,Pollichia_campestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH,MWC,Pollichia_campestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CENTRAL,O,Pollichia_campestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NORTH,O,Pollichia_campestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH,O,Pollichia_campestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CENTRAL,W,Pollichia_campestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NORTH,W,Pollichia_campestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH,W,Pollichia_campestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CENTRAL,WC,Pollichia_campestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
NORTH,WC,Pollichia_campestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH,WC,Pollichia_campestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CENTRAL,C,Polygala_L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NORTH,C,Polygala_L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
SOUTH,C,Polygala_L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
CENTRAL,MW,Polygala_L,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,14,0,0,0,0
NORTH,MW,Polygala_L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
SOUTH,MW,Polygala_L,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0
CENTRAL,MWC,Polygala_L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
NORTH,MWC,Polygala_L,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0
SOUTH,MWC,Polygala_L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
CENTRAL,O,Polygala_L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
NORTH,O,Polygala_L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH,O,Polygala_L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
CENTRAL,W,Polygala_L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,0,0,0,0,0
NORTH,W,Polygala_L,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOUTH,W,Polygala_L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0
CENTRAL,WC,Polygala_L,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,2,0,0,0,0
NORTH,WC,Polygala_L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0
SOUTH,WC,Polygala_L,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
CENTRAL,C,Polygala_sphenoptera,0,0,0,0,0,1,2,3,8,8,10,3,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,6,6,0,0,0,4
NORTH,C,Polygala_sphenoptera,0,0,1,0,0,1,0,6,6,6,13,4,2,1,0,0,0,0,0,0,0,0,8,0,4,0,0,2,0,4,0,0,0,0
SOUTH,C,Polygala_sphenoptera,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CENTRAL,MW,Polygala_sphenoptera,0,0,0,0,0,2,2,1,2,2,5,1,0,0,0,0,0,0,0,6,0,4,0,0,0,2,0,0,0,30,2,0,0,0
NORTH,MW,Polygala_sphenoptera,0,0,0,0,0,1,11,13,6,6,6,6,0,1,0,0,0,2,0,2,2,0,0,8,6,4,0,0,0,0,0,0,0,4
SOUTH,MW,Polygala_sphenoptera,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0,0,0,0,0,2,0,0
CENTRAL,MWC,Polygala_sphenoptera,0,0,0,0,0,7,1,2,0,0,1,1,0,0,0,2,2,2,0,0,0,0,2,14,2,6,0,0,2,0,0,0,0,4
NORTH,MWC,Polygala_sphenoptera,0,0,0,0,0,4,4,2,1,1,4,5,0,0,0,0,0,0,4,2,0,0,2,2,10,10,0,0,0,4,0,0,0,8
SOUTH,MWC,Polygala_sphenoptera,0,0,0,0,0,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,2,0,0
CENTRAL,O,Polygala_sphenoptera,0,0,0,0,0,1,1,5,0,0,2,3,0,0,0,0,2,0,0,2,0,0,2,2,0,0,0,2,2,0,2,0,0,0
NORTH,O,Polygala_sphenoptera,0,0,0,0,0,0,4,8,1,1,13,9,0,0,0,0,0,0,0,0,2,0,0,2,4,0,0,0,0,2,0,0,0,8
SOUTH,O,Polygala_sphenoptera,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,12,0,0,0,0
CENTRAL,W,Polygala_sphenoptera,0,0,0,0,0,3,1,3,2,2,6,1,0,0,2,0,0,0,0,0,2,0,4,4,2,0,0,0,0,6,0,0,0,0
NORTH,W,Polygala_sphenoptera,0,0,0,0,0,0,3,5,10,10,14,4,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,14,0,0,0,4
SOUTH,W,Polygala_sphenoptera,0,0,0,0,0,1,1,2,5,5,2,1,0,0,0,0,4,0,0,0,0,0,0,0,4,2,0,0,0,6,0,0,0,6
CENTRAL,WC,Polygala_sphenoptera,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0
NORTH,WC,Polygala_sphenoptera,0,0,0,0,0,2,3,6,1,1,6,2,0,1,0,0,4,0,0,0,0,2,4,0,0,2,0,0,2,2,0,0,0,0
SOUTH,WC,Polygala_sphenoptera,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
CENTRAL,C,Portulaca_oleracea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
